text	problematic
@SteveWorks4You you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......	0
RT @robert4709: When u finger a bad light skin bitch http://t.co/jAzKccC9lE	0
@poloswagmaster if you go could you hook up the plant city faggots or	1
As Chanice say that, I realize the coons move from drinking Moet to Belaire. All yuh feel all yuh so fancy with all yuh $30 champagne eh	0
@kristin12909 better nig. Lol but if anything ill flip u the 10 or something. Im tryna get some more cash	1
@Coley_Cee yes bitch I do realize dat	0
&#8220;@Condeezy3: What to do after the game....home alone and nothing to do...someone come chill?:) maybe go swimm&#8221; ima do ya bitch	0
Got chunky marmalade today of a greatful customer for my service over the past 2 yrs #PostieTweet #ServiceMatters http://t.co/pSEnGvyxrw	0
I think I figured out where white trash Americans come from: the rural parts of Europe.	0
red bone but her pusssy hairlessss	0
RT @Buckm00se: kill this beaner	1
RT @Loyalboy_brown: Unt really fucking suck this year... Smh how did they get right back to trash in one season	0
@moneyhabitz17 hell yea,I'm surrounded by hillbillys an real ass rednecks	0
@BarackObama glad you brought that kid home, but he fucked up and should face the UCMJ. don't care about Taliban pussies really.	0
This one for dem hipster bitches that shop at value village	0
FUCK ARE YOU TALKIN ABOUT?? RT @IGGYAZALEA its like the guy that asks for your number and then says you ugly and a bitch when you say no&#8230;	0
"@NicoleJeanxoxo @A_Mitchellll13 hahahaha ""move bitch get out the wayyyeee"""	0
&#8220;@thejanicexxx: o u unfollowed me so i can't dm u, so i'll say it here, you're a rude cunt lmao&#8221; you can dm me	1
@Alan_Casillas lol bitches from riverside to LA ahah	0
If I hit you w/ that shotty bitch I bet that body flip	0
All it take is for one bitch to open her mouth and niggas start fuckin up.	0
I rather watch the oak cliff redskins and oak cliff comets play hell	0
@TheRealSaigon What are you gonna do? I'ma chase you out the club, like mobb deep did to you, pussy.	0
I think I found a normal roommate again! Praise be to Jesus! These current ones are about to get their throats slit in their sleep!	0
".@HoppyKercheval Could you just play 2 minutes of the Charlie Brown ""wah wah wah"" adult sound effect instead?"	0
RT @TeamGladney: Did the Yankees make the playoffs and properly honor Jeter? RT @80sbaby4life: Orioles win?	0
Why isn't Rogers in the game? What a pussy! No heart. Not tough. Where's the out cry? Oh he's really hurt? No excuse. Cutler's tougher...	0
Don't ever be ashamed of who you are, unless you're a hoe.	0
@EvanDMyers @nineinchessoft you have a redneck attitude. The same people that think Benghazzi is real think Fox fake nws is real. Your one	1
@kieffer_jason @NathannDevlin @zach_smith98 bitch I been in Plano every fuck weekend and you make excuses stfu and fight	0
RT @SarcasmLeague: Somewhere in the world some bitch is ordering roses for herself so she doesn't look like the lonely bitch at the office	0
This flappy bird game addicting .	0
RT @trevso_electric: You want a hot body? You want a Bugatti? You better be born into wealth, bitch.	0
Welding with your shirt off is the redneck version of tanning lol	0
@MissMulgra Starts making monkey faces behind you	0
&#8220;@NeiAllure: &amp; you should feel disrespected if a bitch try to suck you up with dry lips. &#128128;&#128128;&#8221;	0
@xblackoutbarbie bitch don't retweet my question. Psh!! Nasty ass ho.	0
shid, I thought it was legal to beat yo hoe.	0
@taylanicolexo you're just a pussy.	0
Irritating reading ppl bitch abt smthng, yet offer shit for evidence to even support their slant. Simply complaining is the easy part.	0
As I tweeted before any man telling me to go to the kitchen this season could tell his mom that, father probably wouldn't of left..bitch	0
Only the family in my eyes n bitch they rite heree	0
Value your money.Value your dick.Don't buy trash.Don't fuck trash.	0
RT @Yennno_Nay: Now a days bitches will beef w/ you over something that has nothing to do w/ them &#128514;&#128514;&#128514;&#128514;&#128128; bitch yo ugly ass wasn't a factor a&#8230;	0
RT @MiraGotTheJUICE: Woah did this bitch say love?&#128566;&#128514;&#128514;&#128557;&#128557; http://t.co/7PzRbWX0NU	0
&#8220;@dlogue22: Asians have short beds, my feet are hanging off the edge of the bed &#128514;&#8221; cuddle me bitch I'm right beside you	0
@Mahdyymahd @SoftestMuffin @_tee13 @TorahBlaze like the cure time when u shut da fuck up from gettin in other folks bizness like a lil bitch	0
A nicca ain't perfect but my heart is pure	0
RT @_ShePissGlitter: I'm not going out my way 2 make sure bitches know NOTHING ... Just pay attention !!!	0
RT @Rob_San9993: @214bighappy gunna have me screaming at bitches and shit..lol	0
@cristiannt_ wow I was like 12 or 13 fighting people in high school, then bitch unfollow me fuck nigga	0
RT @ObeyKingKelvin: &#8220;@MellyDaKing_: Just gotta remind bae you got no hoes http://t.co/TfcInxlqhV&#8221;&#128514;	0
"RT @DFkinLopes: Me: You're a hoe
Hoe: You wasn't saying that August 12, 2014 at 7:22 PM
Me: Well you're a hoe today on October 1st 2014 at &#8230;"	0
.@CoryBooker is running around town delivering food to people. If he takes out the trash too he is the perfect boyfriend.	0
If her mom was/is a hoe then she's most likely a hoe too. Where do you think she learned it from?	0
"""Twitter is twitter"" bitch twitter is life"	0
@kiela_g_3 Home fag. Didn't feel like puttin up with your shit today	0
@GDuenez ur one to talk bitch	0
Lmaoo we was sayin this same statement last year RT @DeeSwaggyJay93 Boozer is trash bro I'm done!! &#128514;	0
RT @Todd__Kincannon: Cry, liberal bitches. Cry like you did when daddy left. MT @Slate: Republicans are abt to take control of state legisl&#8230;	0
"Im done with life""@Gmel_Genuine: Im just ready to wake up and have pussy for breakfast everyday"""	0
@JawShoeeAhhh @FabianMleal fuck you bitch lol	0
So, are the Olympics over in Brazil yet or what? I mean, yay sports! What? Stop looking at me like, &#8220;What are you, queer?&#8221; #GoRedskins?	0
RT @W0lfHaleighh: @kyle_leavitt96 @meowmariss bye bitch	0
"&#8220;@gallinofmilk: I'm a faggot"" I agree"	0
@jalenwanna bad bitches only?	0
"@IAmPikey 
Well ho di doe. Thank you"	0
RT @DevinEleven_: hey slim, thats my girlfriend screaming in the trunk. But i didn't slit her throat, i just tied her up ! See i ain't like&#8230;	0
Y'all really risk ur lives weaving in &amp; out of traffic traveling thru two counties for some pussy?	0
RT @Sulerte26: BREAKING: Yankees acquire Lebron James in a 3 team deal per sources http://t.co/rSMi4p7o6u	0
RT @KingL: Nigga fuck you u a bitch ass nigga..... Dat ain't sneak diss'n u bitch made shit starter RT @CeefourDaArtist: @KingL a sneak dis&#8230;	0
RT @TheRealMFast: I wish a bitch would &#128544;&#128556;&#128548;&#128298;&#128299; http://t.co/jSnDXuyPdN	0
"RT ""@DestineyDunbar: This shit for the birds . &#128530;&#8221;"	0
@AlexisMota29 this niggah be lying &#128514;	0
RT @OurGreatAmerica: RT if you think twitter should change the bird logo to a badass bald eagle #Merica &#127482;&#127480;	0
&#8220;@G_Coppo: &#128557;&#128557;&#128557;&#128557; RT @ShardDaGawd: When you go down to eat the pussy and it smells tangy http://t.co/oF09PiyL8b&#8221;&#128557;&#128557;	0
You're black? Your name looks Hungarian. You marry a Hunky? @JulieSczesny @ChrisLoesch	0
@DamontDa @NateMurdoch @jackdatow2335 @MKpest002 @OandAPests fuck off lil bitch, prolly gotta lil dick	0
@KingJames is such a hoe . Wear your shoes ya big bitch .....you missed the couch shot Ray Allen bailed you out ......pussy	0
RT @thinksarcasm: My music taste goes from ghetto black girl to depressed white girl.	0
&amp; These bitches bound to get hurt cause a lot of these niggas be playing	0
RT @MA_OTL: Luv n hip hop checks drying up bitches turning to insurance scams! http://t.co/JrJtHV25t2	0
RT @estradax187: Money is the baddest bitch I know	0
"My taste in music goes from love song to ""pop that pussy bitch"" in like .5 seconds."	0
lil stupid ass bitch	0
"RT @Bdell1014: Hoes be on some ""August Alsina is bae."" No bitch that dusty nigga you got 2 kids with who drives yo car &amp; still wears Rocawe&#8230;"	0
@Gloryyyy18 brooooo I miss you bitch	0
RT @Swizzzy: I know she a hoe if she believe in astrology.. Ima make a sign for that.	0
This hoe got a gf but complain about life like is she hitting you right ?	0
@ItsmeKyleWayne Yeaa black bitches actin like they too good for an average nigga like they just got A1 credit and pussy	0
@ScootieMcB bitches need guidance. Lol	0
RT @keithscho: Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.	0
I'm in my bed like half asleep and stuff. But I really want that Oreo coffee coolatta.	0
Looking like a nappy headed hoe but reppin that Patrick Ewing crew neck tho http://t.co/6Z7SnF26Xh	0
RT @WeAllKnowA: We all know a double faced bitch named Madison	0
I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe	1
RT @DefendWallSt: Tell me how you really feel. RT @1SleepingGiant: those little #ISIS faggots usually have bags over their heads anyway.	1
Working Saturday is for the birds #FML	0
Both of my bitches drive range rovers	0
@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones naw he should drop that bitch off in south Dallas with the rest of the homeless dogs	0
Karma is a bitch and usually comes around and goes around right? Or do some people just always catch the lucky breaks?	0
A bitch wanna get slick &#128514;&#128079;&#9995;&#128133;	0
@L20music @SALUTEmyRainbow @iHeartMe_LOTS ; My ass just won't be on that hoe!	0
Nah I definitely gotta find me a bitch to drive me around in my whip while I'm drunk to this Ty Dolla $ign tape b it's only right	0
RT @stepheeezyy: Rt *nigga *bitch *him &#8220;@187XO_: ' I will never date a female with another niggah name on her lol . Wtf .&#8221;	1
@Dedicated_03 that ugly ass picture and thanks bitch	0
"6' 217 on these hoes. I am not fat.

I'm big boned.

hehehehehe."	0
RT @ThugLifeIsDead: best twitter beef all time was when @Vidal_Lucia called out Barbara hoe ass for cheating on her college bf with some pa&#8230;	0
RT @Lpietrantonio: BPG bitch	0
@_BeautifulKeezy yess bitch. Messyyy	0
I ain't afraid to cut a bitch, or open a package or somethin. #Gangsta http://t.co/3RbXlChr4f	0
RT @Kiaranicole_x: @_JoAries @Kash_WingateLFC @chanchan_ox babes we buy brazilian and Peruvian not Bengali	0
RT @BandManKevo: Never catch feelings for a dumb bitch.	0
Kids don't put up with your Mother calling you a thot. She mad because hoe wasn't a cool thing to be called back in her sluttish day.	0
*waits for Fanduel to hit me with the jig*	0
coulda been trash talking that nigga cuz NIGGA GOT SPANKEDDD IN FANTASY	0
So niggas wanna be bitches and shit wearing flowers and shit smh y'all niggas gay!	0
I could NEVER bring myself to fw a bitch or nigga that wears EVERYBODY else shit like um no YOUR BROKE &amp; bummy ya fuccing boof &#128514;&#128557;&#9995;&#128553;	0
french montana gotta give that kardashian bitch 2 mil cuz of a divorce i'll never marry none u bitches	0
CLEARY diz princess iz a bad bitch. http://t.co/jV1SA1b2xw	0
@LovelyAumeri I thought you was talm bout the school wifi I was gon say all you had to do was ask a bitch &#128514;&#128557;	0
Friends become foes girlfriends become hoes.	0
@BitchsLoveMosa do these bitches really love Mosa though #MosaGang http://t.co/0g1J8Bibpl	0
These celebrity niggas be passing these Kardashian hoes around monthly	0
RT @kidnoble: Olivia a bird for believing this shit. #ScandalABC	0
Sapete che? Vi odio..... ho finito..	0
@natashaleggero how dare insult that pearl harbor vet. You are a dumb cunt.	0
I swear this hoe been following me ever since I went on break	0
one good girl is worth 1000 bitches	0
@ImSooooMad guess who's eating cracker b without you	0
"Scientists have recently discovered that bitches, do in fact, ""Be trippin"""	0
@blakeshelton I'm coming for you bitch boy!!! http://t.co/yASXoqnLEA	0
"RT @MoDroJoJo: ""@basedamERICan: ""Ayo take this pic for me fam""

""You think the bitches gon fuck with this pic?"" http://t.co/dTtZPLIpkm"" LMA&#8230;"	0
@alanaaaaaa_ why are you laughing . That's you hoe &#128514;	0
"""@DevilGrimz: @VigxRArts you're fucking gay, blacklisted hoe"" Holding out for #TehGodClan anyway http://t.co/xUCcwoetmn"	1
every time i say i don't like someone, boxer, rapper, etc., everyone bitches their fucking heads off as if it changes my opinion. relax. no.	0
"RT @alightskinnigga: When a girl bring up my ""hoes"" when I'm trying to get to know her.. http://t.co/yNBWcmgeb4"	0
With my best bitches @nerissaloren @robertenders http://t.co/nsNgQ3q0	0
@DaRealAlexInLA @Woody_AFC @Rodriguez5_ the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol	1
@J_Logan And you know best about the bird moves...!!!	0
Lmao trifling ass bitch!	0
@KenSuttling @amhistorymuseum @Yankees He now resides on the Mantle piece.	0
@AllieBruner is my main bitch.	0
RT @QueenHoneyC: And too short to fuck boring hoes RT @mxchaelji: life's too short to wear boring clothes	0
RT @intelwire: Significant number of US tweets were Americans flipping the bird to IS. UK, not so much.	0
@ivanrabago_ looks ghetto as fuck	0
If you ain't Stevie J's bitch of course you'll call him the scum of the earth.His bitches hooked while they're upset though.	0
"RT @_VodkaThoughts_: ""Light beer? You mean faggot piss?"" -Overly Powered Man"	1
My niggah watch me be awake till 5	0
@Pacific_Tomb yeah, us crackers are the devil.	0
I got some lightskin pussy one time and the bitch damn near had me bout to propose.	0
RT @MainetheCK: I sell dope. I fuck hoes and make songs bout the shit. I rob niggas for they work and dont feel wrong bout the shit.	0
@stevoburns561 @ImSwaveyNShit @FreddieGibbs Soft shit? Are you handicapped or retarded?	1
Feeeeeling tuna feelliiiing cunt	0
Talk about me behind my back &#128534;I hate that pussy shit.	0
@lettherainefall @Ann_E_Lizabeth and I are on our way to fuck your bitch	0
Females act like they never seen a nicca who raise they kids .. The reaction makes me laugh every time	0
"RT @WayneRoot: Well there's difference between Erick Erickson and me. I've always understood Obama is Muslim Jihadi sympathizer:
https://t.&#8230;"	0
@AdamSchein @TheMayorMatt I may have just cried a tad #illmissu shiner	0
I love my haters they my biggest fans... I'm on the field dem bitches in the stands!!!	0
@bonnoxxx &#128514;&#128514;&#128557;&#128557; since day 1 u remember tha bitches in alabama lmfaoo #BIG	0
NEVERMIND I FOUND THEM. ...in the trash...	0
bitches corny af you claim to be happy but cry everyday, ooh iight where they do that? hmmmm	0
Bout to make some brownies in a few.	0
Just dropped dat fine ass woman @GingerDemoness. We has da best chicken eva. I spectin some lovin but she a lady and da colored thang	0
hey new followers *waving* welcome ion be talking bout shyt tho, just retarded ass thoughts that pop up in my head	0
RT @Sqaud9Rell: she's a hoe, she's ugly, she's a bitch, she's this, she's that .. but you dated her? please, take a seat.	0
' You gottttta be a mad a madddd niggah &#1041204;&#1041204;&#1041204; Sayin ma name ? I must've got you madddddd niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1043359;&#9995;	0
And I'm steady tellin dis bitch gtfo my face	0
"RT @EHSSecretAdmire: ""Can @CarterMarteeny murder my pussy?"""	0
RT @YunGMiGo: &#128557;&#128557;&#128557;&#128514;&#128514;RT @Shane_A1: I done went wit a hoe before frfr so who am I to judge	0
RT @gabalini: @LifeNewsHQ not surprised stupid bitch@Jane Fonda #American troops Vietnam	0
Im soooooo tired of this dick dyke showing up on my fb feed. Real studs dont fucc niggas. Just be bisexual.	1
RT @SomeoneBelow: The person below didn't get a big booty hoe.	0
""" bitch get up off me """	0
This is why nothing gets done. Morons like Coburn trying 2 ad a gun amendment 2 a public works bill. Push back on the #teabagger #morningjoe	0
Boyfriends and brothers will drop off and pick up bitches from their fast food job as long as their promised a free meal.	0
RT'in your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker	1
Some rednecks just raced down the freeway &gt;_e	0
@FeyeNody Ja zo denkt ieder wel 't zijne over zaken he. &amp; je mag mij noemen hoe je wilt, ben namelijk erg voor vrijheid van meningsuiting.	0
you worried bout other bitches, you need me for?	0
Every gook in #LosAngeles should be deported or killed.	1
My dad goes son of a bitch and just lights a cigarette in the kitchen... Oh&#128514;&#128514;&#128514;&#128514;	0
@SteezHOE that's my lil Nigga in the middle . I was locked Wid bitch	0
&#8220;@_ajoyaaa: Victor &amp; shawn legs don't hurt? They jigg every damn night &#128530;&#8221;&#128514;&#128514;&#128514;	0
"Eat her pussy when she mad
Eat her pussy when she sad
Eat her pussy when she sleep&#128564;
Eat her pussy when she horny
EAT HER PUSSY"	0
So my light was off &amp; door was closed , mom walks in turn lights on . Tells me to take trash out in the morning . then walked out.. Light on	0
last words to a bitch nigga 'why you lie'	0
RT @anibeeezy: all these damn bitches on my phone line	0
RT @Randall_Jayy: &#8220;@_100D: I got hard dick for all dez bitches. I get all they numbers I don't call dez bitches.&#8221; LMAO RT	0
Get my name tatted, right by ya pussy &#128137;&#128008;&#128700;	0
If you will fuck or try and fuck ya niccas girl .. You a buster lol	0
Dat bitch mouth made da honor roll	0
I gotta get it while da gettin good my nigguh	0
RT @BleacherReport: VIDEO: CFL LB Solomon Elimimian trash talks an opponent during a halftime interview http://t.co/EYjinwIWwE http://t.co/&#8230;	0
"I don't. (._.) RT @FvckFresh: Light skin Bitches will have 30 unread texts &amp; still tweet ""Nobody to talk to"" .. You bitches is outta control"	0
Accept your flaws and imperfections because that's what makes you, YOU! See I'm a fuck, small dick faggot with parents who don't love me.	1
#AnnCoulter still calling #Obama a 'community organizer' re: #Syria. Well, she is still #cunt as well. So what?	0
I tell the baddest hoes beat it unless you gone strip &#128513;	0
I hope the trash I talk abt @CNN's poor product doesn't hurt my chances of getting hired as a legal correspondent. I was jk CNN.	0
@HighOffTatianna lol fuck these lil bitches ain't shit to peep &#128526; wassup w/ you tho	0
RT @britnigiles_: don't mention a bitch from your past to me. first of all, i don't give a fuck. second of all, i don't care. and third, i &#8230;	0
@DeeMayweather the fck? dem bitches always got sum shit wit them....	0
Russian roulette that hoe	0
Now da #Heat fans bacc y'all niccas kill me ain't tweeted shit all damn game	0
@0ddment I could fuck a bowl of graham cracker cereal	0
He called me a bitch. And he said he was changing? Do you call that changing? I don't think so. How about you go fuck yourself. #pissed	0
Whatever I'm going to concert today!..I cant be a little bitch right now	0
The Wayans bros is the most retarded show ever.	0
RT @hoadie1006: #vermontgirlsbelike my hick accent comes out when I get around my family #vermontproblems @THISISVT	0
RT @pandaapussy: The day I have clear skin will be the day I'm the happiest cockiest bitch alive	0
RT @ParadoxicalMike: I'm a tramp, ho, AND a slut.	0
@idclogan bad ass bitch!	0
All a nicca want is some Coney Island and Lous Deli tho! #DetroitNiccaInAtlantaProblems	0
@SinexDerek those guys are pussies &#128527;&#128079;	0
RT @Mr_buckets5: Lol Rahshauna has hoes	0
@KingLister10 @Sweet_Loveeee @_ItsCheese that shit chunky lol	0
Lmfao custy bitches be like ( ) come on in	0
Women stay bragging about their mans penis and wonder why your friend fucked him....smh ....silly, silly hoe.	0
RT @KyleLewsader: @TreVaughnLG retweets the most random shit just cause a bad bitch tweeted it &#128514;	0
"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;"""	0
@matty_2_fatty fuck you bitch, where's my sleeve	0
RT @boss_sant: I don't like bitch niggaz and they don't like me &#128175; #Boss up	0
Bruh went so hard on that bitch he deserves pimp of the year	0
Crop top and some high waisted shorts way to not look like an underage cunt lmfao	0
@YouBoysInGreen hahaha, made ya eat crow....	0
RT @__sabrinaaaaa: the same hoes is still at it	0
RT @Tylar____: @1stBlocJeremiah lol why you tryna be raw doe bitch	0
@BRIdifferent good dnt be a sucker for these sad mad bitches,	0
Bitches bitches bitches	0
@CoolStoryIsaac hahaha thanks bitch!! &#128514;	0
@KevinMarin27 I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne	0
@joeylattime @Mawson38 @ameriC00N thats just me rooting against a team I hate not banwagoning u retard u have a different favorite	1
Or their music is trash	0
"""@_BeeDontCare My pussy still fresh"" &lt;----- something stank girls say."	0
Am I the only #gay man without a fag hag? I guess I am.	0
RT @Luke_Grossman52: That's what sports are about. Forget the arrogance &amp; trash talking. Its about making people feel like they are a part &#8230;	0
Have you ever slapped a bitch for giving you a big hickey #wiggy #wiggy #wiggy	0
RT @thecoreyholcomb: Long finger dike hoes be pulling off their gloves instead of winking at bitches they trying to suck	0
When Charlie tries to walk into my room and it can't remember if I locked the door or not http://t.co/FrTigzzPQf	0
Marcus Smart belongs on the Celtics. Both trash. It was destiny.	0
&#8220;@Cheddar85: Got the carburetor foyer my #chevy c10 being rebuilt by my #redneck friend ... everybodys got one!!&#8221; I need 1 they can build	0
"12 was like ""Blocked bitch"" &#8220;@NoBeeetch: Don't start ""@bdoulaoblongata: They are blocking us in #Ferguson http://t.co/ymPzHmzUxG""&#8221;"	0
Yo @espn u let that peckerwood skip get away with anything.. Fuck u @espn	0
Quit talking shit you fucking faggot. You're seriously just mad bc no one wants you. Who the fuck do you even think you are?	0
"@Misplaced_Momma 
Y&#8217;all whitey gots to PAY fo da preparations"	1
You just a Twitter hoe	0
I spy a couple thirsty hoes on insta.	0
RT @khadijzah: Someone will love your bitch ass it won't be me but someone will love you	0
People gotta learn to appreciate the people that go out if their way to help you. Even if you don't want their help don't he a bitch	0
Including ya size hoe !	0
Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.	0
I don't make music for niggas that don't get bitches	0
Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe	0
"RT @maccabeez: ""youre becoming a real bitch on this car ride."" - john on me not caring whether or not fountains of Wayne makes money on tour"	0
RT @Say_Lil_Zack: Why y'all's ain't do nun when the fat bitch jumped on me! Yall a trip&#8252;&#65039;	0
Naw I'm just playin I only fucked with bad bitches	0
The only exception with the baby momma is she not stuck on you and ghetto bitch that I will stomp her ass like an African ritual	0
Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh	1
Fireball has turned from a cool liquor I used to be sponsored by...to a drink for pussy country dudes who hear it in a song.	0
"RT @NiiqueBaby: ""@FreeFaceRidess: She has cancer &amp; is still killing half you hoes http://t.co/IYuIUHqR0l"" jus cuz you have cancer dont mea&#8230;"	0
@zfunk007 I like how his tattoo on his head forms a mullet. White trash people can be so entertaining sometimes	0
"I fucked your little sister last night
The pussy was right 
The pussy was tight"	0
Forgot how good I am at NHL13. Too bad @ChiefGaming is a pussy and wont buy it. Scared to get fuckin scraped.	0
Nigga got Lean pong I know niggas be outta there in that hoe	0
"@emmyhighr0ller @Cyberobama 
you sound like a real cunt"	0
@red_daddy17 @lilJohn_Fnv9 and dis wus after i offered to help faggot ass nigga get custody of his kids.... Im lowkey heated..	0
RT @JakeEye3: after 4 hours and almost 8 pages i want to slit my wrists, but i guess ill just settle for sleep	0
RT @NickSwagyPYoung: Happy Halloween from Rick James (aka Swaggy) and Charlie Murphy ( @bigmeat2000 ) haha darkness everybody http://t.co/y&#8230;	0
I just getting started oh ya we got it bitch.	0
"""That ain't bro moves, that's hoe moves"""	0
@Paid_My_Dues_ YEAH! When you see him again.....That son of a bitch owes me money! Tell him I been looking for him!	0
So you still don't suck dick or eat pussy in 2014?	0
&#128514;&#128514;&#128514; i just said that RT @BoyThats_ARYAH: My TL gotta chill with this pretty face challenge foolishness, y'all hoes agg	1
You niggas talking to these females trying to get some pussy but dont realize you're only boosting their ego and getting curved.	0
@yoIorosa -the base) and would mean it would hurt like a bitch to have one broken off.	0
@ImToBlame bitch you opulent as fuck refrain from conversing upon matters of the middle class.	0
My Instagram song ain't bout me postin pictures it's about how hoes not allowed to post pictures of me and I ain't posting none of them &#128076;	0
RT @nick_pertile: Oh my goodness do I hate Chinese people. Fucking zipperheads	1
@Lil_A47 &#128514;&#128514;&#128514; you're a coon	1
iggy wanna be black so bad. ur a white widow hoe	0
Cheez-Its, Honey BBQ Lays, Oreos and a monstrous glass of 2% right now. I'm the skinny-fat poster boy.	0
RT @SuperrrrMcNasty: You thought you had enough hair for a ponytail bitch ! http://t.co/PwFLBd3e	0
No time for bitch niggas.	0
"RT @iadorewomen_: #IfWeDate 
Get rid of Your Ex's 
&#128694;&#128694;&#128694;&#128694;&#128694;&#128694;&#128694;

Get rid of Your hoes
&#128131;&#128131;&#128131;&#128131;&#128131;&#128131;&#128131;

We don't Need No interference
&#128525;&#128145;&#128107;&#128141;&#128536;&#128143;&#10084;&#65039;&#128175;"	0
@MrCatLoverx text me bitch	0
RT @mundyspeaks: Poll: Florida Governor Rick Scott is leading Charlie Crist by five points. http://t.co/W2Kkny4Nvy	0
Can't stand that faggot.	1
@Issa_GOLD u think that dream has anything to do with those two dumb bitches in San Diego lol	0
@megalexatron trash about us and your from another conference- you can say goodbye	0
@asiahh__ nah I replied to you like I did to literally everyone else who called it trash... Go and check if you don't believe me	0
Can I sit on your face &#8212; Sit on a hot stove bitch http://t.co/XPauwp43OA	0
RT @ahh_nicolee: these hoes ain't loyal	0
"RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! Wear your green, dance a jig &amp; sing a lively tune w/ me!
http:&#8230;"	0
I got a main bitch I got new hoe love my Ak but I got my .44	0
RT @TomOlson8: @1Dittlinger That has redneck written all over it lol. Drunks can use gravity to get down &#128563;	0
&#8220;@Da_LoveBelow @bdvg_lat @DrTruth247 yall bare hoes yall dnt care bout ??&#8221; I spent my childhood in a wild hood	0
"""@KingCuh: @16stanleys io io alu record ho vine sai pe hahahaha"" lol anywaaaaaays..... haha"	0
@Juicy_james01 ain't no love 4 these hoes	0
RT @KINGof334MOBB: Skinny girls pussy be good den a mf u don't feel nothing but pussy. + 100 points on the board for skinny girls.	0
@KilaurenK u stupid fuk head bitch	0
1 more game of 2k then I'm finish my new book ... John Grisham cold then a hoe	0
When you know for a fact you got a woman who loves you other bitches don't even matter.	0
love females but hate bitches	0
Winter weather gon have a niggah in his feelings &#128544;&#128532;&#128527;&#128554;&#128149; .	0
Nigga I got pill poppin bitches in the backkkk, of the Cherokee	0
Bitches cheat on they bitch... But be SOOOOOO HURT when they bitch cheat back.	0
@BeenSlimm I just don't want one these new bitches that morphed in to a super playa because she see how the world is	0
Music sounds a million times better in my car I love having a sub and new speakers. It's like a mini rave in this bitch. #bumpin	0
@ItsMeKevin10 @josie618 @ThatSlutAdrian @ZaidSaracini @papigabs lmao this nigguh	0
@BigQuinn_Liam @RJ_Diego11 did you get your volcano yet faggot	0
@MIKEYMIKEROWAVE @SNEAKERLUKE @wojtata @JoeCushKush yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch	0
march is about to get mad! #marchmadness #collegehoops #indiana #iubb #hoosiers	0
My Instagram is being a bitch and telling me I can't follow this person fuck this	0
If u expect me to stop playin with niggas But u playin widd bitches I can't deal	0
@TomMahoney91 what now bitch	0
Stop being a hoe	0
Give that hoe an Oscar she stay acting crazyy!!	0
Skippin spanish class the rest of this week fuck dat bitch	0
"&#8220;@__nijel: This hoe Mimi said ""I hurt my hand"" &#128529;&#8221;&#128514;&#128514;&#128514; bitch her throat &#128514;&#128514;"	0
Fucc niccas dnt want no smoke	0
Bitch bitch bitch	0
@Harbison92 you knw where i am pussy i hate when u ask me tht	0
"Aw man, that bitch she go hard.. Put it on me I'm like ""Oh Lord""... No panties, baby, no bra !"	0
I got lean I got work I got bands my nigguh	0
RT @IAmBobo_: What happened to the old wigga?? The gonorrhea one.	0
some prude bitch unfollwed me show me ur ugly face	0
RT @MurderHigashi: I cannot be worried 'bout no bitch.	0
@NyJusDntGAF what's up nigger &#128513;	0
You bitches got me all the way fucked up idc how many pineapples y'all eat your pussy still gon taste the same so give that shit up please	0
@CarelessOne92 you styl gotta get dem tweets off my nig	1
&#8220;@crystalinag: finger a bitch w/ my trigger finger&#8221; nigga shut up	0
I hate a extra ass bitch or an extra ass nigga . you're doing too much , just stop . It's unnecessary .	0
@LobstrThinkTank but bitch nobody was wanting your ass. U assumed that cuz u let dogs run up in yo filth &amp; u think i want some of it...NOT!	0
RT @SuckerFreeWes: I remember I tried to fake rape a bitch before and she was way too strong Smfh .. I felt like a bitch!!!	0
Barry's (whitey) brownshirts run wild in Oakland. Following the lead of N.W.A., punks chant F the police. http://t.co/9nBUrmTJ	0
RT @drphilDONTEhue: Real. &#8220;@heynessagirl: He eats your pussy until u nut. So why u can't return the favor&#8221;	0
RT @JoeBudden: Ok, I gotta cut this Carl Thomas album off b4 I call my ex &amp; say fuck u u ruthless bitch. Lol	0
"""@iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that"	0
