	text	HOF
2135	@RisingSeniors @MomsRising @MomsDemand @Millennials @Florida @Pennsylvsnia @Ohio @Michigan @Wisconsin @Iowa @Indiana @Illinois @Utah @SCarolina @NCarolina @Georgia @Alabama @Louisiana @Tennessee @Arizona @Texas  *Never Trump, GO JOE &amp; KAMALA!  Morally It's The Right Place To Be! https://t.co/CQ9AyIbIfM	0
2136	@tellyleung Millions of Trumps supporters will have their healthcare stripped away and the waver for pre-existing conditions, too. Trump/Pence are foreign assets tasked with destroying American democracy.  More than healthcare will be lost should they or SenGOP be reelected. #VoteBlue2020	0
2137	"Congratulations to the Winners 💓 Joe, Kamala and Barack, and The American people with new President❣️Ive got messages by a dream 3 days ago!,this strange Elect-sighn by night!💝 It was only Two Big words in the Sky of my Dream! ""THE OPOSIT"" It was for Joe💝😃🤩😍🥰💖💓 https://t.co/f9tRh4ugx7 https://t.co/Ae3zuidDhm"	0
2138	Never[NEWLINE]Nothing and no one[NEWLINE]put so much at stake.[NEWLINE][NEWLINE]Kindness,[NEWLINE]The vote,[NEWLINE]Democracy;[NEWLINE]Freedom and[NEWLINE]The country.[NEWLINE][NEWLINE]Vote for Joe Biden and Kamala Harris. https://t.co/Un9Qb4i8O6	0
2139	🌈🌈🌈🌈🌈🌈🌈trump is going to suffer the same fate as his idol benito mussolini https://t.co/1RXH0t8HiR	0
2140	900 Americans died yesterday because of Trump’s failed leadership and a lack of a federal response. Each of their lives mattered. [NEWLINE][NEWLINE]In about a month we have a chance to elect a leader who will help us all build back better! #BidenHarris2020 [NEWLINE][NEWLINE]🗳https://t.co/XxKfGCvfiE🗳	0
2141	The real life #CaptainAmerica. #Trump2020 #MAGA #KAG #Trump2020LandslideVictory https://t.co/U30QXhZRsZ	0
2142	@CNN The only reason #Trump and the #GOPComplicitTraitors along with their #cult45 supporters want to fill the seat now is because they know #BidenHarris2020 is going to win!	0
2143	https://t.co/0wGfJwRxeC 🔊 Another Park, Another Sunday by The Doobie Brothers #BidenHarris2020 #WearADamnMask #BlackLivesMatter https://t.co/mm1iT5TWGA	0
2144	@mendesftbombay I heard the Tamilians are doing pujas for Joe Biden and Kamala to win	0
2145	@esaagar Oh my goodness. I see the light. I must vote for Joe Biden now. Thank you, celebrity scholars. #MAGA2020	0
2146	@DesignationSix i say when joe and kamala are sworn in. i think we need to follow in the path of post hitler germany and wipe out every remembrance of trump in favor of remembering his victims and our rescuers	0
2147	@ACTBrigitte I believe they are polling people. Just not me or other Trump supporters. Any moderate democrats with a smidgin of common sense can see what’s been happening. Lots of them would never tell any of their leftist peers. Could they be the new silent majority?🤨[NEWLINE]#TrumpLandslideVictory	0
2148	@ddale8 He got this info from his #RightWingTerrorist supporters that that’s their preferred tactic &amp; brand? Why don’t we see the ground littered with tuna fish cans after a #PeacefulProtest then, instead of #TrumpsGestapo ‘s tear gas canisters &amp; pepper bombs? #LiarInChief[NEWLINE]#VoteBlue2020	1
2149	@realDonaldTrump @nypost Since today’s focus is on Hunter Biden, this seems the appropriate time to remind America that Trump’s kids stole from a children’s cancer charity. They were required to attend sensitivity training. In other words, they had to be taught not to steal. Remember that when you #VOTE	0
2150	"Former POTUS George W Bush congratulates President-Elect Joe Biden &amp; Vice President-Elect Kamala Harris [NEWLINE][NEWLINE]Character is all we have folks [NEWLINE][NEWLINE]""The American people can have confidence that this election was fundamentally fair, its integrity will be upheld, and its outcome is clear."" https://t.co/DfoWK29dmy"	0
2151	@AnnCoulter So True Ann Coulter. Kamala Harris showed how stupid she really. I truly believe people are scratching their heads how did she ever become a prosecutor.	0
2152	@Ilhan Too bad you won’t get your wish. You cannot stop what is coming. #MAGA #TRUMP2020  #TrumpLandslideVictory2020	0
2153	.@realdonaldtrump wants to nominate Supreme Court Justices that will overturn Roe v. Wade.[NEWLINE][NEWLINE]We CAN'T let that happen. [NEWLINE][NEWLINE]#VoteHimOut[NEWLINE][NEWLINE]Go to https://t.co/6rv8KJiGRp[NEWLINE][NEWLINE]#vote[NEWLINE]#BidenHarris2020 https://t.co/uM8QBxVtAR	0
2154	@realDonaldTrump BY A LOT OF BULLCRAP. CONGRATULATIONS JOE BIDEN &amp; KAMALA HARRIS.	1
2156	@realTuckFrumper I thought we voted based on who we'd like to have a beer with.  Either way, still #BidenHarris2020 https://t.co/B412htaA8c	0
2157	@KamalaHarris @JoeBiden Madame VP, Kamala Harris thank you and President-Elect Joe Biden for serving as a vessel for DEMOCRACY and HUMANITY.	0
2158	Dear Trump Supporters, you wanted a disrupter. You got one that appears to have cheated Americans and continues to do so on so many levels. He has disrupted your life. 200,000 plus dead and counting. #Trump2020 #Trump2020LandslideVictory #EvangelicalsForTrump #LatinosForTrump https://t.co/eLc2MvOvVW	0
2160	"@SVNewsAlerts Yet another distraction...the worst is yet to come and it will still be as they call it,""FAKE NEWS""! The GOP are trying any and every way possible to suppress votes, they don't know how to be honest so they're projecting it on to these supposed,""non-citizens""[NEWLINE][NEWLINE]#BidenHarris2020"	0
2161	PHOTOS: People across the U.S. react to the announcement that Joe Biden will become the next President of the United States and Kamala Harris the next Vice President. https://t.co/nBqqevdlcl https://t.co/8cEq7OWCa1	0
2162	Trump rallies this Monday AND Tuesday, BOTH in Arizona! Great news! #MAGA #TRUMP2020	0
2164	#WakeUpAmerica Something's not right in DC. Dem over-reactions to EVERYTHING Trump does have to have monied connections. Who has the dough and will to buy out our #PoliticalClass? Not Russia...Chi-Na! Pelosi isn't nuts for nothing. She's protecting the Deep State. #VoteRed2020	0
2166	@realDonaldTrump The best is yet to come....VOTE BIDEN!!!! THIS NUT HAS TO GO!![NEWLINE]#BlueWave2020 [NEWLINE]#BidenHarris2020 [NEWLINE]#TrumpIsANationalDisgrace [NEWLINE]#TrumpLied200KDied	1
2168	We’re working 24-7 to do it! Go Blue! #BidenHarris2020 #FlaPol @DuvalDEC @JoeBiden https://t.co/HEAnq5BzZ0	0
2169	Crisp chill in the air[NEWLINE]Change of seasons[NEWLINE][NEWLINE]In 6 short weeks, we have the chance to change our country back to the America I know it is. Not governed by a despicable, delusional 🍊, but one that is empathetic and smart. [NEWLINE]My America ✌❤[NEWLINE][NEWLINE]#BidenHarris2020 https://t.co/0dEJslCwIp	0
2170	This is what @JoeBiden and @KamalaHarris gave to China. [NEWLINE]To pay them for their kindness China gave the world the Chinese Virus. Now Joe and Kamala blame President Trump. I blame China and Joe. While they got rich we got poor. Rules for us and not for them. Vote Red save the USA. https://t.co/F8VMcjnBnE	0
2171	@EricTrump The left are all going to become tax experts 🤣. [NEWLINE]#TrumpTaxes [NEWLINE]#Trump2020	0
2172	Our country desperately needs a president with common sense, a genuine respect for others, compassion, who follows the scientific evidence we have about a devastating pandemic. This is why we need #BidenHarris2020 https://t.co/BGqj77dYqA	0
2174	Yes! Carry on, Ms. Owens @realcandaceowens #stopthemadness #trump2020 #blexit #blackout https://t.co/BYJMT829MM	0
2175	@RepJerryNadler You shat thyself you #FRAUD and #LIAR [NEWLINE]#Trump2020 #KAG2020	1
2176	@mitchellreports funny how you know so much about donald trump and know so little about him you are just going by all the lies you hear about him just like all the rest maybe he will lose and then you will wish you havent never heard of joe biden or kamala harris	0
2177	This mf trump really said he not giving anyone no more money until the election is over 😂😂😂 #BidenHarris2020	1
2179	@ilyamarritz Trump’s Just-Us Dept.	0
2180	This is what a new Supreme ct Justice will destroy!   Those who need this insurance in the middle of a pandemic will lose it and trump the liar will not replace this and there will be no hell for people with pre existing conditions...#VoteBlue2020  https://t.co/sxAqNK7F3W	0
2181	With Cory Gardner’s cowardice, I do NOT believe 4 Republican Senators will put this country over their lust for power[NEWLINE][NEWLINE]Stay tuned for Plan B[NEWLINE][NEWLINE]#RuthBaderGinsburg[NEWLINE]#VoteBlue2020[NEWLINE]#BidenHarris2020Landslide https://t.co/GNZKKLcMBc	0
2182	@DrBiden time for Joe to start the ads again. tRump is fine and rising riding in the clown car around Walter Reed Hospital.....so let's get back to talking about tRump's taxes and his disaster of a debate performance. #BidenHarris2020	0
2184	I voted by mail and here's why it was amazing:[NEWLINE][NEWLINE]5️⃣ No waiting in lines[NEWLINE]4️⃣ Didn't feel rushed[NEWLINE]3️⃣ Avoid covid exposure[NEWLINE]2️⃣ Could research candidates, judges, &amp; legislature[NEWLINE].[NEWLINE].[NEWLINE].[NEWLINE]1️⃣ Joe Biden &amp; Kamala Harris[NEWLINE][NEWLINE]#2020Elections #VOTE #voted #Nebraska #BidenHarris2020 https://t.co/3n6Y5l4dMX	0
2185	i keep losing followers [NEWLINE]not many, so it’s ok![NEWLINE][NEWLINE]but i hope you’re all trump supporters who realised i dont ✨like them✨	0
2186	@davidplouffe Well Joe is going to have to Purell the heck out of that place come January 20,2021!![NEWLINE]#BidenHarris2020 #COVID19	0
2187	Yes George Floyd shouldn’t have died like that but maybe he should nit have ingested the fentanyl too; just saying.  #trump2020 https://t.co/5eJ2HO0BEd	0
2188	@JR8Ramirez Oh my gracious you,'ve taken the words right out of my mouth and more. He's a complete a hole with the most serious of mental problems. #BidenHarris2020	0
2189	@ABCPolitics @CillizzaCNN @ABC @washingtonpost @GMA Not watching for entertainment value. #Biden2020	0
2191	@realDonaldTrump Keep it Up ,President Trump, you continue to display great Leadership, Courage and Confidence @SouthSaza @ProfJNMoyo @DsmMutusva @daddyhope @HMAMelanieR @SkyNewsBreak	0
2193	@realDonaldTrump People are so stupid, cRaZy, selfish, &amp; simple idiot's to believe &amp; desire the far left Democrats these days. They need financial, economical, history, and a personal wake-up call for respect, liberty, justice, and plain common sense wirhin. Ignorance is bliss 🙄 #Trump2020  🇺🇲	1
2194	It’s fantastic seeing everybody celebrating Joe Biden and Kamala Harris’ win, but I wish more people were wearing masks. One reporter on MSNBC kneeled down and got right up in a lady’s face who wasn’t wearing a mask.Stay safe everyone! #PresidentBiden #celebration #Elections2020	0
2195	VOTE @SeanParnellUSA for Pennsylvania’s 17th congressional district on NOV. 3RD!! #LeadRight #Pennsylvania #Trump2020	0
2196	“That makes him smart!”... Now to go vote for an idiot... [NEWLINE]#Trump2020	1
2197	VIDEO: The #WalkAway rally in #Washington DC  https://t.co/9xfOcI0GX1 #Trump 🇺🇸 #TrumpPence2020 🇺🇸 #JoeBiden 🇨🇳 #ChinaVirus 🇨🇳 #NancyPelosi 🇨🇳 #BLM 🇨🇳 #Election2020	0
2199	@GMA Oh God!!!! Courage is what healthcare workers are made of!!!! #healthcareworkers 🇺🇸#BidenHarris2020 https://t.co/QmB1r3ACcv	0
2200	https://t.co/VFXhWNOrrl Yep, yep it was the damn Dems in cahoots with the Chinese. This reconfirms what we all knew, MAGA Troglodytes are as ignorant as it gets. They're huddling with the Proud Boys &amp; the QAnon idiots planning a counter attack. Please God #VoteBlue #VoteBlue2020	1
2201	@HKrassenstein This is what will happen if you vote #BidenHarris2020 . Isn’t it obvious? Joe Biden is just using Kamala Harris. Instead, write in #harris2020 . Joe Biden is just another prime example of the white man stepping on a woman of color to get what he wants.	0
2202	Here is what #TrumpSupporters in #PowhatanVA do. Destroy.  #VoteHimOut2020 #BidenHarris2020 https://t.co/b6ZgDv7lxR	0
2203	@JohnCornyn Why the tears sEnator? You won't/didn't do anything about election interference anyway. Frees-up more of your time to whine and lie on Twitter. #ComplicitCorruptGOP #BidenHarris2020	1
2204	@twilight__realm @newscentermaine And Biden wouldn’t say if he would pack the court or end the filibuster. I think those are more demanding issues right now. Trump has condemned Neo-Nazis, white supremacists, the KKK, antifa, Black Lives Matter and every other racist intent. It needs to stop.[NEWLINE]#Trump2020 [NEWLINE]❤️🇺🇸❤️	0
2205	@Jo_G640518_ They just arrested a man that wanted to kill Joe and Kamala. Are you ready for all the nut bags after trump gets crushed? They are coming out!	0
2206	"Trumpites (Traitors) have their own ""P*ssy hats and wear them with pride.[NEWLINE]#BlueWave [NEWLINE]#BlueWave2020[NEWLINE]#Biden2020 [NEWLINE]#BidenHarris2020Landslide[NEWLINE]#BidenHarrisToSaveAmerica[NEWLINE][NEWLINE]#MAGA2020  🤣😂🤣😂🤣 https://t.co/foJTVbmN1j"	1
2207	@realDonaldTrump Truly Jim Jones'ish. #COVIDIOT #TrumpCovid19 #WhiteHouseVirus #TrumpIsANationalDisgrace #BidenHarris2020	1
2208	@KamalaHarris Stop dividing our Country![NEWLINE]Enough with the racism.[NEWLINE]The Grand Jury went by the facts.[NEWLINE]Justice System worked. [NEWLINE]If you don’t like the outcome, go about changing laws... LAWFULLY![NEWLINE]You’re encouraging rioting/destruction of our Country! [NEWLINE]#FactsMatter [NEWLINE]#Trump2020	0
2209	@Squirrellymom @AngrierWHStaff More like Pence’s looks at Donnie insatiable	0
2210	Biden’s Town Hall. #Biden2020 https://t.co/ms8rCUm9O4	0
2211	@thebr0keb0i And the sky is blue. #TrumpHasNoCredibility #BidenHarris2020	0
2212	NY state in-person voting opens in FOUR DAYS!!!![NEWLINE]I am champing at the bit to vote for Joe Biden and Kamala Harris. [NEWLINE]Stay focused. Remind everyone you know to get to the polls or mail their ballot as EARLY AS POSSIBLE.	0
2213	@GOP YOU'RE LIARS!!! YOU'RE COWARDS!!! YOU'RE ALL FRIGGING LIARS &amp; COWARDS!!! And you're ALL keeping your mouths shut because you want to hold on to your own seats!!! How the hell do any of you sleep at night? #GOPLyingCowards #BidenHarris2020 #Biden2020 #Biden #GoJoe #WinWithJoe https://t.co/ns2drQn1m3	0
2214	As a veteran and son of a veteran this makes me mad as hell! Where are you on this @brianlmaryott? #VoteBidenHarris2020 #VoteBlue2020 down ballot! Vote @MikeLevin Congress https://t.co/tjRVeLQYWW	0
2216	@brucewilson @Cruellaisdevine See how easily a mentally challenged person such as Trump can be manipulated?	0
2218	Anyone else going to live tweet during the #PresidentialDebate tomorrow? #MAGA2020 #WillJoeEvenShow	0
2219	@kilonova_gold Biden campaign surrogates are also doing lots of interviews with local news in battleground states. You have to go where the people are. ⭐️[NEWLINE]#BidenHarris2020 #BidenCoalition #KHive	0
2220	Here's Why Trump Has Lost So Much Support in the Active Duty Military https://t.co/PRgBpDXY34 via @Yahoo	0
2221	@larryelder I go through this on the regular. I can’t even count how many times I’ve disproven people I know on what Trump has or hasn’t said.	0
2222	MY #BidenHarris2020 FLAG COMES TOMORROW MORNING (along with piercing needles to pierce my ears hehe)	0
2224	@CubanAmerican72 @CNN They get to vote twice...the fraud is on the #MAGA2020 #Patriots	0
2225	@HeyTammyBruce Don’t. Worry. #Trump2020 #VoteInPerson	0
2226	@montaga @instagram @Facebook @tedcruz @MichelleObama That’s Obama and Kanye, wink wink.	0
2228	"So, Joe Biden and Kamala Harris are allowed to have ""president elect"" and ""vice president elect"" in their twitter profiles, which is simply false. Meanwhile, almost every tweet from the actual president is flagged or censored. Twitter can go suck a fuck."	1
2229	I'm voting for the responsible and healthy guy![NEWLINE][NEWLINE]#Biden2020 https://t.co/nhlcZxAuHH	0
2230	Trump took breast feeding children from their mothers. His child separation policy was and is murderous. #vote #BidenHarris2020	0
2231	"Our editorial is leading the @nypost site right now. ""No one is disputing the veracity of The Post’s story — not even Hunter Biden. ... Facebook is deliberately trying to keep its users from reading and deciding for themselves what it means."" https://t.co/CA21lhEeaZ"	0
2232	@arindube @mattyglesias The $1.6 trillion deal was fine for now. The $1.8 trillion deal is fine for now. Democrats should take the deal instead of playing hardball now https://t.co/IqGiIT2Tny	0
2233	@ArtificiallyN @Juror691 @AndyOstroy @realDonaldTrump I wonder that too. I think he incites anger by agitating his base into a frenzy. He’s a bully, they follow his lead? Also, people resort to name calling when they have nothing to back up their arguments. Very sad. #BidenHarris2020	0
2234	Is... is Joe Biden ok? 😬🥴 https://t.co/8IdID4KAE7	0
2235	Good Genes? Like breading race horses?[NEWLINE]Yes, Trump believes he is in the master race.[NEWLINE]#Nazi #CountryOverParty #eugenics #BidenHarris2020 https://t.co/3Au7slV2T6	1
2237	@tdanddent @SusanStJames3 @CNN #BidenHarris #Trump2020 @realDonaldTrump @DailyCaller @greggutfeld @GeraldoRivera @seanhannity @RealJamesWoods @RealCandaceO @BLEXIT #WalkAway you knew he was cheating! He cheated in college and law school!	0
2238	@realDonaldTrump Hey, how's Brad? [NEWLINE]#TrumpMeltdown [NEWLINE]#TrumpIsBroke [NEWLINE]#TrumpIsNotABillionaire [NEWLINE]#TrumpLiedPeopleDied [NEWLINE]#DumpTrump [NEWLINE][NEWLINE]#VoteBlue2020 [NEWLINE]#BidenHarrisLandslide2020 [NEWLINE]#BidenHarrisToSaveAmerica [NEWLINE]#BidenHarris	0
2240	I wrote a bill before Trump was sworn in to enforce the clause banning the President from taking foreign payments. I expanded it in my bill to #EndCorruptionNow. If the Court won’t uphold the ban on these conflicts, Congress should do it and pass my bill. https://t.co/e9NAtITUC6	0
2241	WARNING: When Right-Wing White Supremacist extremists groups start planning armed abductions against a sitting governor, it means they’ll go to guns if Trump loses. Law Enforcement needs to be ready for a Timothy McVeigh/Andrea Brevik style Terrorist insurgency. https://t.co/dOevaGvEBp	0
2242	Gave y’all a day. Now.... Please remember JOE BIDEN HASNT DONE SHIT FOR BLACK PEOPLE. KAMALA TOP COP HARRIS HASNT DONE SHIT FOR BLACK PPL. We MUST stay on their fucking necks and not accept the feel good crumbs. I get it, it’s historic, but now we need action for our ppl.	1
2243	@TrumpWarRoom Joe Biden will pull out ( unlike hunter) w/illness and Kamala moves to POTUS with Liz Warren VP or Klobuchar	0
2244	@TwitterSafety Nobody buys this spin. If this was about Trump or his family all these stories would be posted uncensored on the site.	0
2246	@gtconway3d @JoeBiden @realDonaldTrump Biden is a Liar. President #Trump has a health care and he has been implementing it.  I used to pay a huge co-payments on my medication.  Now I don't pay any co-payment. 0 co-pay on my prescriptions. Thanks so much @POTUS #Trump2020[NEWLINE]#MAGA2020  @TeamTrump[NEWLINE]https://t.co/N76p0Nycme	0
2247	@BrandonGarvin9 @Breaking911 @axios Well, 25th amendment didn't work, impeachment didn't work, Hillary concocting a scandal and foisting on Trump didn't work - so what next Brandon?	0
2248	@RepLeeZeldin Is there an award for fraud and cheating?!?! Trump only paid $750 federal taxes for the last 10 years but YOU supported the repeal of the SALT deductions for you constituents. CD1 needs @ngoroff to take your seat! You’re worthless to this district! #BidenHarris2020	0
2249	@Savetheplanetxo @MZHemingway Biden had 47 years and failed. Trump has done more positive things for this nation than Biden/Harris/Obama and hillary combined.[NEWLINE][NEWLINE]#Trump2020	0
2251	FmR Pres. George W. Bush called and congratulates President Elect, Joe Biden and VP Elect Kamala Harris	0
2252	@seanhannity Dem harassment, bullying, looting, rioting and violence.  This is your Dem party.  No thanks!  #VoteDemsOut #VoteRed #Trump2020	0
2253	@catturd2 @gatewaypundit @SenSchumer is irrelevant and a Dem loser. 😂 #Trump2020 🇺🇸	0
2254	Mr. Glogower, ‘the juror was unsettled by fact that grand jury was not given option of charging the 2 officers, only possible charges for Det. Brett Hankison, who was fired in June.’[NEWLINE][NEWLINE]AG is Mitch’s pick![NEWLINE][NEWLINE]#DemandJustice[NEWLINE][NEWLINE]#BidenHarris2020[NEWLINE][NEWLINE]#wtpBlue[NEWLINE]#wtpGOTV https://t.co/gOm2OzjlVL	0
2255	I trust Joe Biden because #BidenCares https://t.co/nwDwmJ5V3c	0
2256	Random thought.  [NEWLINE][NEWLINE]Republicans and right leaning people keep wanting to see evidence of global warming, yet they take on faith that Donald Trump has a big, sweaty deeyok.  [NEWLINE][NEWLINE]Just food for thought.[NEWLINE]#maga #MAGA2020 #MAGA2020Landslide #KAG #KeepAmericaGreat	1
2257	Unity with the Klan #biden2020	0
2258	Dropping my ballot off on the 14th. Can't wait to see Trump and the Republicans go down in November. They're all going to lose.	0
2259	@letsbeblessed @realDonaldTrump @jimmykimmel @BarackObama Don't be. [NEWLINE]@thegreathackdoc on @netflix will wake you right up. [NEWLINE]#BidenHarris2020 🌊🌊🌊🌊[NEWLINE]#VoteHimOut [NEWLINE]#VoteEarly [NEWLINE]#Vote https://t.co/tWydLEC1GX	0
2261	QAN Networks and QAN News Congratulates JOE BIDEN he is the 2020 46th PRESIDENT-ELECT and PRESIDENT of the UNITED STATES of AMERICA.[NEWLINE][NEWLINE]Also Congrats to KAMALA HARRIS the First Black Asian Woman Vice President-Elect and Vice President of the UNITED STATES.[NEWLINE][NEWLINE]Watch the Video🎥 https://t.co/EU1I4gYJiw	0
2262	@BDSixsmith the bio writes itself:[NEWLINE][NEWLINE]Caucasus Affairs Analyst | Neoliberal | Obama FP Team | #GlobeTwitter #Biden2020 #realism	0
2263	Someone said this before, hmm....[NEWLINE]It was @realDonaldTrump !!![NEWLINE][NEWLINE]Why does it take so long for the media and congress to catch up after President Trump explains it. [NEWLINE][NEWLINE]#MAGA2020 [NEWLINE][NEWLINE]Pandemic could have been prevented if China, WHO acted differently[NEWLINE][NEWLINE]https://t.co/w5M1pVJt92 #FoxNews	0
2264	TELL ME WHY ANYONE WOULS VOTE FOR BIDEN WHEN HE REFUSES TO REVEAL HIS PLATFORM, POLICIES, PROMISES?  You have no clue what you're voting for!  Hating Trump is one reason, but is it worth having our country turn into a Socialist, Marxist, even Communist regime under Kamala Harris?	0
2265	Tell that to the families of the 200k+ Americans who died. The equivalent of an entire city, gone. That is what future generations should remember you by: your negligent, disgusting, un-presidential behavior and utter disregard for human life. #NotMyPresident #BidenHarris2020 https://t.co/bfjGA6sfKZ	1
2267	Joe Biden Calls Sen. Harris’ Husband, Doug Emhoff, “Kamala’s Wife” https://t.co/69bgpzEBjU via @YouTube	0
2268	Advice to Biden tonight. Cuckold Trump with Truth.[NEWLINE][NEWLINE]#BidenHarris2020 #Debates2020 #bidenspeechwriter	0
2269	A Message From the Preacher [NEWLINE]“Never Give Up”[NEWLINE]#PreachersPatriots #Trump2020 #Christian #Pray #KeepAmericaGreat #MakeAmericaGreatAgain https://t.co/dtq46AbvLJ	0
2272	@realDonaldTrump So the 212K shouldn’t have been afraid? How about when they said goodbye to their loved ones through a phone while on a ventilator? Could you be anymore horrible? #TrumpCovid #BidenHarris2020	0
2273	@SecPompeo @restartleader Unfortunately, all European countries, Russia and China are helping the Islamic terrorist regime in Iran ...[NEWLINE]#Germany [NEWLINE]#France [NEWLINE]#UnitedKingdom [NEWLINE]#Russia [NEWLINE]#China [NEWLINE]#Shame_on_you...[NEWLINE]Waiting for #Blitz [NEWLINE]#MAGA + #MIGA make the world peaceful [NEWLINE]#Trump2020[NEWLINE]#RestartLeader [NEWLINE]#RestartMIGA https://t.co/eRZdBrPzBN	0
2274	So #MoscowMitch and his wife get a payout that was intended for small business but individuals don't get monetary relief? [NEWLINE][NEWLINE]#VoteHisAssOut [NEWLINE]#VoteBlue2020	1
2275	Taiwan beat China to congratulate Joe Biden and Kamala Harris https://t.co/nKsYBfdNx9 via @Yahoo @CGTNOfficial 🇺🇲 IS NOT YOUR ENEMY!	0
2277	@cmac324 @MMFlint Biden doesn't even support the extremely low hanging fruit of getting rid of qualified immunity for cops.	0
2279	Noted constitutional scholar Donald J. Trump definitely knows who is president right now https://t.co/KPlTf9A1Bf	0
2280	@DefectorMedia Exactly why I wouldn't vote for Kamala Biden. Joe Buck is a moron, and this is further proof	1
2281	To sum it up, @JoeBiden acted Presidential. #TrumpLiedPeopleDied #TrumpIsARacist #TrumpIsALoser #BidenHarris2020 #VoteBlueDownBallot #VoteHimOut #VoteBidenHarris2020 https://t.co/qKJJ9PyyZX	0
2282	@thehill Well, then, why didn't Joe pick her? Oh, wait, it was the party bosses who selected Kamala Harris for the Harris-Biden ticket. Got it.	0
2283	@AbbyJohnson Amen to that! Glad the president refused to let Biden and Wallace walk all over him last night. This is wartime people; men need to step up and be real men! #Trump2020	0
2284	@IbSapien @theblaze You can’t stop the Trump Train! #MAGA2020 #Trump2020Landslide #FillTheSeat	0
2285	L. A [NEWLINE]Follow the codes, see the goal, focus and win, watch the king gambit[NEWLINE]@restartleader [NEWLINE]@realDonaldTrump [NEWLINE]#TrustTrump [NEWLINE]#trump2020 https://t.co/eL7vJ0Tpxh	0
2286	@realDonaldTrump Best President in History! Democrats are making the SWITCH! #Trump2020	0
2287	You suck @SenatorBaldwin! GET OUT OF GOVERNMENT! You and your policies are ruining America. #AbortionIsMurder #DemsAreDumb #Trump2020 #ObamaWasTheWorstPresident #DemPoliciesHurtAmerica #TammyBaldwinSucks	0
2288	In AZ. Mailbox overflowing with Dem propaganda. I'm a registered Republican. [NEWLINE][NEWLINE]AZ, VOTE STRAIGHT RED![NEWLINE]#Trump2020	0
2289	He is always working for us![NEWLINE][NEWLINE]#TrumpPence2020. https://t.co/nFKlGQbbfN	0
2290	If #BidenHarris2020 adds four justices, which he better...he will also replace Breyer with a 40-something...and if we are lucky, SA and CT retire or die in next ten years for two more. Majority will be short-lived and Roe being overturned will be short-lived. #SCOTUS	0
2291	I'll tell you there's more enthusiasm now. We are going to announce a 3rd Supreme Court Justice. [NEWLINE]#TrumpRally #TrumpRallyOhio #TrumprallyDayton #MAGA #MAGA2020 #KAGA #KAGA2020 https://t.co/DHR3eSswMO	0
2292	Joe Biden et Kamala Harris ont un message pour Donald Trump...[NEWLINE][NEWLINE]@JimCarrey et @MayaRudolph sur NBC cette nuit au Saturday Night Live [NEWLINE][NEWLINE]https://t.co/GTWFmbiM8d	0
2293	KANYE WON FOUR BILLBOARD AWARDS LESSSSGOOOOOOOOOOOOOOOOO https://t.co/9np7NKLqCe	0
2294	"@wa_beaver @ChainStuff @MeanderingDaily @conncarroll @CBHessick @SenMikeLee So your response is basically ""minority rules""? The EC gives power to the minority PERIOD. The minority chose Bush and Trump..."	0
2295	@rabiasquared But God (and voters) willing, Trump won’t be! Maybe the Taliban can take him and his crime family in when they’re evicted from the White House...	1
2296	@realDonaldTrump 😂😂😂 There was like 22 people. You’re the worst president ever. #TrumpVirus #TrumpCovidHoax #BidenHarris2020	0
2299	People getting so triggered from Trump being president and what he says just fuels his supporters to support him more #Trump2020	0
2300	@ShannyGasm It would have been simpler if we had just chosen no Russian interference rather than an elaborate plan by the trump campaign to screw with the election.	0
2301	@kaitlancollins @LaurieFitch3 Lying POS....both Joe Biden and Kamala Harris offered their wishes/prayers for yours &amp; Melanie's speedy recovery.	1
2302	#Trump2020 We shall never again under-estimate how deep into scum and lies and dishonesty that the GOP (fascists) will go, in order to destroy democracy &amp; force everybody else to do as they say, and to punish people of color, immigrants, Muslims and liberals.. https://t.co/qOIoymAhGB	0
2303	@InfidelAngela You can be for #Trump2020 all you want, but when his mother-not his grandmother, but his mother came to America, she was #Irish, &amp; she was treated like sh*t. #Trump's the son of an immigrant. His father was the son of a German immigrant. His wife was an immigrant. Legal? Dunno.	0
2304	"Biden and Obama did not ""oversee"" the economic recovery from the Great Recession.[NEWLINE][NEWLINE]Their policies *PROLONGED* the great recession and it's recovery."	0
2305	@TheTBohn We #Blue floridians need to stick together. #BidenHarris2020	0
2306	Pretty sure Trump is the most toxic virus Dr. Fauci has ever encountered. [NEWLINE][NEWLINE]https://t.co/FY6xo0K34r	1
2307	@realDonaldTrump U have had 4 yrs to say what that plan is and u have yet to do so! Just like Mexico was going to pay for the wall. So glad that I refuse to drink your koolaid! You need to put up or shut up and also disclose your taxes like you said you would. #VoteBidenHarris2020 #VoteBlue2020	0
2308	@4otf @ShackletonsBand So what you're saying is they are Republicans. #VoteBlue2020	0
2309	Live in 2 hours[NEWLINE][NEWLINE]#Trump2020LandslideVictory[NEWLINE]#BidenHarris2020[NEWLINE]https://t.co/SgoBZZlTpV	0
2310	Kamala Harris has led the charge on a $32 trillion government takeover of health care that would outlaw private insurance and kick nearly 180 million Americans off their plans. Vote for @realDonaldTrump #Leadright #MAGA2020	0
