text	problematic
@raider_level them hoes ain't thick at all u clowning	1
RT @Kontra402: Lmao damn this bitch so trash RT @JazmineJanay_: Lmao http://t.co/pfSnLm07IL	1
"&#8220;@pskinny31: That hoe gone jam watch&#8221; if you ain't throwing ass bitch ""fuck out the party &#9996;&#65039;"""	1
Ms St aint no hoe. They fuckin Auburn up	1
Made it to the World Series. Ned Yost out here fucking everybody bitch on the low.	1
@meaghanyockey @DoltYourselfs @annacoman Thanks for saying hi today bitch!!	1
Imma get home around 0300 problem is it's a coon leaving the bar that drank 7 shots of crown royal think he still can drive	1
RT @MeechIsDEAD: I Cant Wait Till U &amp; Ya Boyfriend Break Up, That nigga act Like he own the pussy	1
too many bitches, not enough adults.	1
You have my word we will RT @JRwrz: @Thotcho beat those fucking faggots pls	1
RT @Sir_Strange: Her pussy loves it when I speak in tongues.	1
@DizzyBala man both them get around a lot, bunch of hoes.	1
Who is that pink hat guy, Cody? Caleb? Either way he is a over emotional bitch. #BB16	1
&#128557;&#128557; RT @KingHov1313: Niggaz get free pussy off of bounce beats alone!&#128584;&#128557;&#128557;&#128557;&#128557;	1
Man I can't stop looking at this hoe twerking on my Facebook	1
Lmaoo tony spanked it maaad times to that bitch voice	1
Hoi, fai moke hau!!!!	0
U wanted to go in the military but yo bitch ass couldn't handle nobody shooting at u so shut yo mf mouth and #salute those who did	1
Life would be so much doper if you could order pussy like you do pizza	1
@zach_smith98 @kieffer_jason @NathannDevlin bitch fight me so I can make you shut up am going to back my shit up	1
"Note the rocketeer removes cardboard from launcher and carries it to a trash bin before fleeing.
#TidyTerrorist

http://t.co/sb3U1XpeG4"	0
&#8220;@lovelyatotheb: @1Bcarter would love the Parkside sport girls, dressed like Kobe all day everyday!&#8221; Let me see 1 of them hoes	1
@NipseyHussle nip Im tryna buy a copy of #Crenshaw!! But your http://t.co/DBLbyvX0pL website is down.. Let me know something!	0
@KingHov1313 i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....	1
"I been to mushroom mountain
Once or twice but who's countin'
But nothin compares
To these blue &amp; yellow purple pills&#128156; http://t.co/fMjlVMEqDO"	0
@IMTHATGUY_DHuck Happy Birthday pussy. Have a good one	1
so y we ordering lunch at work to be delivered n it's like 10 ppl goin n n I'm the only one wit a card n this ho gonna say..	1
I'm hooked on monkey phonics.	0
@TooEffinCool lol I feel like a punk bitch sittin in here with all the lights on! &#128514;	1
RT @Kevin_McAdams: @WhaleLookyHere tbh I didn't even mean to mock him but #itstoofuckingeasy	1
Guys say bros before hoes. I say food before dudes.	1
@xJaai they act like they earned the subs curse has haha bitch you wasn't in #Disfigure	1
@ZitlalyL You will and he's gonna get all dem bitches &#128513;	1
"""@WBeezy_: ""@QuaTheGreat: Aww their avis look so cute together &#128145; http://t.co/9lPorCb8w0"" &#128128;&#128128;&#128128;"" do I gotta get Ike avi on this bitch ?"	1
RT @OGTREEZ: When bae fights your side hoe &amp; wins http://t.co/tbdidTYOtt	1
@BroadwayMensa hoes not women, like to be the center of attention	1
@justinclark_5 oh I forgot you retarded lol lemme break it down for you where the BG hoes at lmao	1
@mabathoana garbage rappers can't learn. it's like teaching Advanced Algebra to a retard.	1
RT @Mz_Eccentricity: We all need to be aware....that's there is ALOT more going on in this world than ya'll flagrant asses care to know abo&#8230;	1
pussy,money,weed all a nigga need	1
@DriveMy_Lexis yasssss bitch yasssss &#128525;	1
Quisiera amarte no puedo no, mi mama me dijo dont love them hoes	1
Backdoor is open: them hoes will let you fuck em in the ass. Usually an extra charge plus the rate you agreed upon.	1
Sesh with my n-words say it like a white kid yes my Kush is betta than yours u are a whore so please kill yo self fool bitch ass	1
If I wore a tutu, no bitch would want me &#128514;&#128514; that's what our dog is gonna be telling himself everyday &#128529;	1
RT @TaeCocky: I have 0 hoes	1
Ol bitch ass look like she got a bobble head. @lilshwenda	1
Dis hoe wasnt dis violent on Lottery Ticket &#128514;&#128514;	1
What kind of person am I : the one that wears a beanie and does drugs and likes to fuck with bitches	1
&#8220;@royalriahh: Fake bitches I don't want your hugs&#8221;	1
Cousins looking for bitches I hope RT @TheOnlyReed: THE FUCK IS THIS? http://t.co/jLrApkDlYs	1
@pharary04 stop being a bitch and speaking on my name little girl , thank you.	1
Money pussy &amp; freedom!&#128079;&#128588;&#128175;	1
Got ketchup on my swim trunks... Sum bitch	1
where my scene hoes at?	1
@MrMason251 Grade A pussy.	1
2012-2013 seniors were chill as fuck. this years seniors are basic ass bitches	1
@Christian_ESEM you don't know what your talking about retarded faggot	1
A nicca ain't do shit all day	1
"RT @TycoTatts: *hits blunt*

""bruh if she tells me to go text my other hoes, but she's one of my hoes, do I keep texting her ? http://t.co/&#8230;"	1
RT @TerryWigley_: Go fish bitch http://t.co/8xytlSF0Vt	1
I got a gang of old ass drafts, all trash	1
RT @laurenramirez16: @SatsuiYesHadou bitch nigga &#128520;	1
I ain't fenna be locked up 23 hours a day beating my dick for a guilty MF who out here fucking free world pussy.	1
Ewww bitch #canunot #fuckoff	1
Only hoes get 3K followers on instagram	1
I don't pity or hate #faggots. Sexual mutations are necessary side effect of #evolution. BUT PROLIFERATION at 4% is a sign #humans fucked UP	1
RT @AshtonMartin97: @WhitfordZach29 that's 5 years away from legal drinking age and 14 year old pussy ?? ahaha eat ice cream not pussy bud	1
RT @Basedomg: im fukin yo bitch u mad as shit	1
@AnimeKing420 fight me 1 on 1 ur choice of game faggot see what happens	1
@OG_Dakota lemme just throw a 302 in it, how's the tranny??	0
You little stupid ass bitch I ain't fuckin witchu.	1
Bitches be wearing extensions, fake eye lashes and make up talkin bout they bad bitches. No bitch you are not bad you're a created player	1
Cruising in my go kart at walmart selling cupcakes, go ahead admit faggot, this shit is tighter than butt rape~	1
These bitches funny like mike epps	1
RT @_twelvestarr: Niggas be catching attitudes and expect a bitch to beg plenty of sorry's to figure out what's his problem. NO	1
Citi field bitches http://t.co/gHxXmb3M	1
RT @_katrinasalazar: this what most of yall hoes need to admit . https://t.co/SXz6y0HRR0	1
RT @huner5150: All these hoes always talkin shit about there guy. Look bitch if your gonna talk shit to me I'll be happy to smack you in yo&#8230;	1
@Insanity_Lady I argue that Cersei is neither evil nor a bitch. She's greedy, desperate to protect her children and to be valued in a world	1
RT @DeePaPi1800: That outside dick keep dem hoes sick...	1
RT @LifeAsKing: New Orleans is still trash	0
Cuz you a hoe RT @crystalFbadd fair exchange &#8220;@ItsElmosWorld: yall have sex with a dude then he buy you a bag or pay your rent, whats that?&#8221;	1
""" broke bitch cant tell me nothing """	1
Look bitch .. Go and suck a dick I'm a real street nicca I ain't wit Dat sucka shit!!	1
Lmfaoooooo RT @TooDopeForLife: LMFAOOOOOOOPOOOOOO RT @DJKayyOhh: &#8220;here come yo bitch ass auntie&#8221; http://t.co/e5KlLhp0CV	1
when you're stupid, you don't know it. life is so easy. have you ever seen a depressed retard? i envy that.	1
@__kiante im askin you negro lol	1
RT @itsSamCollins: I hate seeing people with money spend it on stupid shit, you don't need 11 TVs &amp; a shark tank you twat	1
And bitch I ain't bout to debate with Ya funky ass either.	1
&#8220;@popitfor_tyrick: Bitch said I lie too much bitch you ain't worth telling the truth too&#8221;&#8252;&#65039;&#8252;&#65039;&#8252;&#65039;	1
RT @LiamGeraldShone: @vernon1488 @AranNicolWHUFC @DSaend get fucked you racist inbred hillbilly fuck	1
RT @GuyCodes: Flirting with bitches on Twitter like http://t.co/UBFtGH262O	1
@_Andrizzy_ aw drake is, do you sit in the corner and cry when you listen to him? lmfao, pussy dick rider, how drakes cock taste faggot.	1
today my friend taught me so hood slang &#128514; she said fuck nigga, nigga bitch, fuck boy, nigga bruh &#128557;&#128553;	1
@WendyGAv says the pedophile promoting dolt. LMAO #teabagger	1
@Doop_3 lol shid who got one? Boy my ass lonely as a bitch. You cuffed up ain't ya	1
#porn,#android,#iphone,#ipad,#sex,#xxx, | #Beach | Caught a girl rubbing her pussy in nude beach http://t.co/h8lGiTFYie	1
#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | Spicy Oriental Paki Brunette sucks an un http://t.co/OrP642PomF	1
"Tracy Morgans car wreck and the press was covered by Zappa in the 60's...""Some joker with a brownie and ye'll see it all complete"""	0
&#8220;@S_hawn24: Y'all females love y'all a bum nigga or a jail bird..&#8221;!!!!	1
Lmfao this is some straight up retarded shit up in here	1
RT @Yankees: #Yankees win, 6-5, on a #walkoff single by Derek Jeter!!!!!! #FarewellCaptain	0
Niggas deserve better bitches	1
ima groovy type nigguh	1
Some of these hoes deserve a kick in their vagina.. Lucky i aint tryna loose my shoe!	1
RT @trvpunzill: $ &gt; these bitches	1
@Mimistheone You really seem to love Sandusky. Weirdo. Ur a creepy ass cracker!	1
RT @iAm_Sashaa: get with the winning team hoe &#128523;	1
In a movie, everybody ain't the star... Need Co stars and extras... &#171;@ChanteGooden I hate hoes that take pride in being the other chick&#187;	1
@Ants_SNEweather Well you got to see pom-pom Pete	0
"@NG5_ Thirsty Giants are always like ""ho, ho, ho"""	0
"RT @SuiradKilam: No respect for a bitch 
She gonna top me regardless @SD_GBE300"	1
Dudes a faggot Pahahaha	1
@swag_arella and getting pedicures bitching bout their ex and going tanning is something a bitch does	1
@__Dutch my birthday hath already passed with little to no fanfare. So. Enjoy your day and be blessed bitch.	1
You can only say the word negro if it's attached to the word league. Then we're totally cool, guys.	0
@bigshaadswerver yea TJ in this hoe dunking everything TK hitting shots and Juelz handling the bitch	1
I swear ta god nigga all deses hoes want is a YRN ....	1
never would I put bacon grease on my face and let a werewolf eat my face to save a bitch. nope nope nope!!	1
Dropped all my hoes hold on let me pick these bitches back up a nigga was sneaking and geekin &#128514;&#128514;	1
&#8220;@bwanaaa_16: I like down bitches&#8221;	1
Im ready for today &#127936;&#128308;&#9898;#iu #iubb #hoosiers #hoosierstate #ncaa #big10 #michigan #gameday #btown&#8230; http://t.co/6g7JNMoW	0
RT @FavaloroGfavs: @wenh08 bitch, ya betta! Haha I care for too love!	1
#tbt me being a bad bitch http://t.co/Jc4bKbe8Vt	1
@Stonisnipezz this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.	1
"Some ""don't cross me"" bitches"	1
RT @AMGLLCCEO: Social network got bitches heads like &#128553; http://t.co/BHMUO4x4VU	1
@Cotton_Candy9 hell Idk who did but that pussy better be golden	1
@MarkB_LifeStyle @SportsCenter @Athletics Cant the Yankees make some last weeks moves??	0
RT @mitchsunderland: Ezra Miller, an openly queer male, is playing the Flash, making him the first openly queer male to play a lead superhe&#8230;	1
These hoes be boof smh	1
Soap. I wish some pussy tho RT @ImJustCeej: What does your beard smell like?	1
@Neeksbethatguy I'm signing up and it's ghetto as fuck lmaoo	1
IG be the bid bitches an these dumb ass faces lol	1
This bitch ask me why I dont hit her up.and that I dont talk to her....bitch want me to hit her up so she can ignore or respond hours later	1
RT @juliebenz: I drink unicorn tears... RT @thecarnage07: @juliebenz And they say blondes don't age well :) You look like you're 20 :) ho&#8230;	0
Niccas been deerin me err weekend but I bet I hit dat A dolo dis weekend if niccas playin &#9996;&#65039;	1
&#8220;@FreeBlizz_ICBC: If I posted pics of everything I do in my life yall hoes would fall in love !&#8221;don't kill em Channing	1
RT @elchavaloko: I still laugh at maniac being scared of needles,i bet he was crying like a bitch when he got his gay ass tat	1
RT @trapwithRonnie: These Thots keep saying all niggas want is pussy&#128049;&#128530;....Well bitch wtf else does your broke, non cooking, ass have to off&#8230;	1
RT @yungxprnce: Approach yo bitch like: http://t.co/UHMIME9psw	1
Jihadis identify a man from #Indonesia as the one who carried a massive suicide bombing on Speicher camp #Iraq http://t.co/h1hjHYnbY2	0
' You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;	1
@Brelston I realized it's the one on Link's Awakening too, so you killed two birds with one stone. Unless you're getting the Wind Fish too.	0
"RT @Mymangot2JOBS_: When a bitch comment on my nigga pic like ""u so fine&#128571;&#128571;"" I @ em thirst buckets back and be like ""thanks&#128573;"""	1
@iDO_me2 @coldhearted9_ basically any foams over a 8 ugly... All dem bitches look big long an floppy (nh)	1
Having sex with a guy wont keep him around for you dumb hoes who think that. Theres plenty pussy. Just gotta have a guy who wont give in	1
RT @wizkhalifa: Respect the man with vision and a gang of bitches to follow it.	1
"@JasonMoriarty13 I remember his nephew Lucas crying and dan saying ""quit being such a pussy and grow a pair"" or something. &#128514;&#128557; dans so funny."	1
RT @FriendlyAssh0le: First I charge my phone, then I text your bitch	1
Outside with dah fuckin yardie eh	1
"Niggas cant stand me cuz they bitches be feelin a nigga . Get mad at yo so called ""girl"""	1
@sorryimalex wake up you little bitch and follow me	1
"""@iAMPickUpLines: You can call me Fireman cause I turn the hoes on."""	1
"RT @carterazoo: My nephew on Adam Rose: ""I bet he ain't got no hoes though."""	1
Baby I can make that pussy rain... Often	1
so it turns out Hope Solo is one crazy bitch http://t.co/wlqnFDSX0a	1
I have one more day of fucking school. God nansemond is fucking retarded	1
@MacMiller lucky as bitch ft. Juicy J	1
RT @shanequabullock: Meet me and my bitches @ #MansionElan	1
I live for two-bite brownies	0
why the fuck did twitter move the new tweet box to above the feed lol it looks fucking retarded	1
Shyt b pissing me off RT @Tristine214: @Thowd214 ugh I cannot stand bitches like that smh	1
Early bird gets the worm right? Hopefully I get a job soon after today! http://t.co/lvgfVBqkdz	0
Lol I never understood retards who use the atm and pay a $2 fee to get $20 and put it in gas so the don't pay the credit price -_-	1
Annie.. You crazy hoe &#128514;&#128514;&#128514;	1
@shanniganssss14 @emagsy21 I save my best material for WMHS games, ya know.. Jus rain down hell upon any bitches that get in your way today	1
RT @LUNAraps: smh u got Ebola now RT&#8220;@BryanRoxAll: I stick my foot out to feel some freshness and this bitch ass mosquito has the nerve to &#8230;	1
@vivaalakatyy @J_Fritzy @Lompartayy at least I have a boyfriend dumb bitch &#128514;	1
RT @pppssshhh_: I be hatin when hoes be comin to me like I'm finna save them #aintnobread bitch u better get out here and get it	1
In yo bitch dm like.. http://t.co/OuJU8LaXr1	1
Tweakin hoe	1
&#8220;@lilduval: Is it me or does Kim kardashian ain't looking as good no more&#8221;still look better then these so called bad bitches	1
""" if you're toes ain't done you pussy stinks """	1
RT @KvTrK24: Ross pulling hoes @DreWill52 @Awight54 @Da_KodaBear http://t.co/YefRlbvDvb	1
Let's not forget kim don't fight I kill hoes &#128514;	1
&#8220;@2hood2bgud: @uce_INA &#128064;&#128066; a bitch is all ears...&#8221; My mama told me not to talk to bitches so...&#128564;&#128514;jk	1
Come for the brothas and other MOC about culture differences like... bitch plz	1
I hate when my best friend gets a new bitch and barely chills with me	1
@_elennamichelle only when ur around me &#128523; gotta keep dat scent to keep filthy niggers away	1
RT @Anastacia_Cole: I like being Asian and all but it's a struggle having squinty eyes in every picture	0
Idk maybe it's just me being bitter but giving bitches money and just being a genuine nigga ain't got me nowhere so fuck that. Struggle hoe.	1
RT @marthayabish_: that's the type of bitch that I hate	1
"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;"	1
@Woody_AFC @MrGAM3R49 @MANIAC3X fuck outta here faggot that wouldn't even be a fair	1
Butler Unchained Review http://t.co/HXyYUjmOrm Short version, whitey sucks and a potentially positive film is simply anti-white agitprop.	1
Put your tits back in your shit bitch	1
I've got everybody Skurting these hoes &#128514;&#128514;&#128514;&#128514;&#9995;	1
Stomach is hurting, I'm starving for some early morning pussy. &#128527;&#128527;	1
"@drew4130 @mailgal2000
Y'all hire colored folk? Only work half da day and throw da mail in da sewer if we ain't done"	1
RT @Deezy_2Times: Aint got time for no mufuckin fake friends smoke weed fuck hoes nigga drank gin	1
@ZitlalyL &#128529;&#128529;&#128529;&#128529;&#128529;&#128529;&#128529;&#128530;&#128530;&#128530;&#128530;&#128530;&#128530;&#128530;&#128530;&#128530;&#128530;&#128530;&#128548;&#128548;&#128548;&#128548;&#128548; How is he supposed to attract bitches in a tutu though? &#128530;	1
&#8220;@dirtyxluxury: @_Vontethekidd whens homecoming ho?&#8221;&#128553;&#128514; slut the 17th	1
RT @antoinetteA: Coming up at 5:15a: Charlie Baker's campaign admits he may have been wrong about the emotional fisherman story from this w&#8230;	0
RT @HennyHeathen: The fuuuck happened to her ? RT. @MrLondon_: Ain't nothin worse than a bad bitch that lost it &#128532; http://t.co/aWJDYD8UzK	1
@_Angeel14 thirsty ass hoe go to sleep &#128514;&#128514;	1
I wish faggots like @tyga would stop making music, rack city was fucking awful. Get the fuck outta michigan.	1
Poppy give me discounts bitch i get it for the lowww!!!....naw fareal tho	1
&#128532;RT @FunnyJulius: #ACTRIST RT @sheEBONYblack: &#8220;@HotKommodity05: &#128553;&#128553;&#128553;&#128553; &#8220;@A2daO: U bitches tripping smh http://t.co/Ywz59nbnR7	1
@Smilesbakedthis Are the guns for being a bad bitch ? &#128516;	1
RT @Liveitupjersey: @1SleepingGiant @ccass357 The only thing that cunt talked about was me crying about the traffic jam. Knows nothing abou&#8230;	1
RT @robdelaney: Girl I wanna rip my dick off and throw it at your pussy.	1
@GinaMarieZ all I did was bitch about Jessie, still love you anyway	1
Damn that bitch dumb	1
@GuTsSidious get into Devil first bitch! Roasted.	1
RT @iAintGottaRap: Ead RT @Fat_Rell: Especially after Rita died.. RT @Kayla_Applebum: Dexter was just as trash as Breaking Bad.	1
Niggas needa stop wearing MK that's for bitches lol	1
Im trying to come back as a fine ass bitch next lifetime....	1
@KEIRRANicolee I didn't know you was following me hoe &#128514;	1
A teen was running around Target in monkey pjs screaming OO OO AH AH &amp; the fitting room girls were cackling. Was today designed to annoy me?	0
Josh you're a hoe &#128514;&#128514;&#128514;&#128557;&#128557;&#128557;	1
RT @BeenBasedB: &#8220;@_KudaBrazyy: Shawn Micheals &amp; Razor Ramon both had bitches&#8221; Noone had more than Godfather though	1
You estupid bitch I don't like you &#128074; how hard is it to understand	1
I've eaten six packs of hello kitty fruit snacks today because I can bitch I'm an adult.	1
This white bitch dressed as the devil at my job. Oh the irony lol	1
RT @arlingtondems: Hey Arlington Democrats! For you early birds, join us @BusboysAndPoets tomorrow. It's the Second Saturday of April. http&#8230;	0
@panchoftf I'm trying to catch diabetes so I'm fuckin a white bitch	1
Me and my nig @yungNAUGHTI be running shit in Miami on the court, we only lost one game in 3 days	1
"@pcrossvol there's always one...they never realize they are the worst- the unsolicited unaffiliated trash talker"""	0
RT @nebuladallas: i still live with hope that one day a hot rich boy will fall in love with me even though im trash	0
"A knock on the door. ""Who could it be at this hour?!"" I shuffle down the hall. ""Who is it?"" I ask. It's a bad bitch and a burrito. The end."	1
RT @ShellyGrimage: It ain't nothing to cut that bitch off.	1
Lmfao hoe	1
WATCH-Obama&#8217;s Newly Released Gitmo Jihadi Has Links To Terrorists In Syria http://t.co/GufKoy44tk http://t.co/3n7M4PfNMx	0
RT @craigslistlove: some women just weren't blessed with a cotton candy pussy	1
@A_Brown_30 and I just cleaned the entire fucking weight room. Looked like a tornado went through this bitch.C'mon franklin @Franklin_Probs	1
@Scottyplagues @dancingxburrito @ReganLeahhh come to the Davis show and celebrate with me you retard	1
RT @radiomaru: nerds are cool because they get really judge-y about other nerds being passionate about things they aren't passionate abo ...	0
Money over bitches even though I love ladies	1
RT @TrueNovacane: Only pussy niggas wouldn't fuck with a chick if she has stretch marks..	1
"Cancer is a hoe y'all pray for the people who have it. http://t.co/4XgEQMrZq5"""	1
RT @ohmyjizzitsliv_: You're the biggest cunt I know	1
@cdnrod And they bitch cause police showed in force.They were the only thing preventing them from getting turned in2 road kill #I70Shutdown	1
Young Gem &amp; Don Chief been killing it in the yo...going in on that real music..no bubble gum trash in the booth... http://t.co/lkjNb7uZmt	1
Never leave your trust in a bitch,	1
@thundercurlz yo ugly ass 4 eyes havin ass bitch	1
RT @BootyGangCult: Some of you bitches aren&#8217;t built to wear certain shit. http://t.co/IjTJvYY2VY	1
That ass got a niggah hypnotized	1
"' You tall tree ass females be 6'0 TALKIN bout "" Catching Feelings "" , bitch you need to catch this touchdown... http://t.co/lMgkDuxzY7"	1
RT @kendramarie91: &#8220;@vngelinaa_: Tornado sirens.... Atleast I'll be dying with you guys @Xo_t33 @a_krizanovic @kendramarie91 &#128557;&#8221; and this ho&#8230;	0
@brianholmes2700 pussy	1
I already know you trash if being tatted is on the list of things you want in a nigga..	1
@Lvl_7_Eevee fake niggah! They fake!	1
#Iraq gov troops were handed a severe defeat by #ISIS at Saqlawiya -- there's chatter of over 300 soldiers lost &amp; Jihadis raving about it	0
I definitely cant FW a nigga that associates himself wit bitches I DONT fw &#128514;&#128557; tf you fuccing Goofball &#9986;&#65039;&#9986;&#65039;	1
@YaGirlFlutter haha i was about to say... Damn i just called you a bad bitch, i mean mean bitch lmfao	1
Some of these hoes are loyal	1
@KatieFraaancis bitch nigga	1
"""@BeenFLYnSolo: ppl talk bad about the ghetto/hood ... but as a kid growing up, a nigga had funnnnnnn !"""	1
@Rock76_ like who let em bring Da heat in dis bitch &#128563;&#128552; .. #linkup bro	1
@2ManyLouboutins @moneydriven stfu hoe and fucking answer me before I smack the shit outta you and your faggot aunt.	1
@RealWallieWall Ms. Martinez fuckin with the cripple kid?!	1
I want all my hoes back	1
"""@haitian__goLd: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &#128514;&#128514;&#128514;&#128514;"	1
It's not a sin to have a interchangeable bezel but when that bitch don't screw back on ... #ThatsAProblem	1
RT @GuruJeremy: Women think they are angels. So they be in denial about their own hoe actions. Don't fall into their facade. See past the b&#8230;	1
There you go acting like a hoe &#128530;	1
i never knew a mother so heartless and such a bitch, if it were my mother she would have been popped on foh	1
RT @VerseCharacter: When niggas want bitches like trey &#128557;&#128557;&#128557;&#128514; https://t.co/1hEIyCMQod	1
"Feelin like I can have any bitch I want. 

Feelin like all these hoes in this bitch want me."	1
Should I take a nap though too kill a mocking bird or nah?	0
"RT @ReverendGrim: God bless those delusional bitches still trying to keep ""duck face"" alive."	1
RT @MrFourTwentyy: Now when a bitch try to suck the strap that's when she getting kicked out	1
Why would you think Common is trash? Tf	0
@piersmorgan @JeremyClarkson You two need to stop acting like two little bitches.	1
"RT @KingMiller_: The top comeback for when you call a nigga ugly. 

1. ""I still pull more hoes than you."""	1
RT @lexipost30: love birds.	0
@intrepidokie nice lie #teabagger. Just because you want to see it doesn't make it real. Like Reagan was a conservative, another huge lie	0
@jennybaquing so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isn't racist? sweet!	1
Phil Hughes looking like the Phil Hughes of old. 2010. #Yankees #MLB	0
RT @XBL_NexXx: all these faggots posting faces about to get the hot unfollow	1
@NoiseyMusic no comparison the Beatles are a bunch of cunts, but the band that matters the most is The Faces IMO. Stones second.	1
My lil cool ass bitch she from northside &#128525;&#128175;&#128184;&#128079;&#128081;&#128581;&#128079;&#128540;&#128176;&#128525;&#128525; http://t.co/HCD2ru78pH	1
@_fckwatchuthink @Huntermoore or you know, you could just go drink bleach bitch	1
"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;"""""	1
They got David taking out the trash &#128514;&#128514;&#128514;&#128514;	0
That damn lispy mouth bitch knows.good in hell well Tara wasn't a damn roommate! Damn rocks for brains man! Lol	1
@SunkissedSexii bitch trying to turn this shit like Facebook	1
Poppy give me discou.. bitch i get it for the lowwwww!!!	1
@FaZeDAVlS @SoaR_Wvyy @SoaR_Haze @FaZeOutcsT this is gobbledy gook to me because i dont have the game	0
I named my dick the truth Cuz bitches can't handle it lmao	1
"""@Crhedrys: Pussy licking pussy.... meow meow #StopWhitePeople2014 &#128049; https://t.co/KeegDCjS5K&#8221;""""""""

&#128533;"	1
Mitt Romney hates big bird. Fascist.	0
Yeah I have acne but I still pull hotter bitches than you (-:	1
@Hovaa_ ya I know all the slang I'm racist I h8 porch monkies	1
And I wanna say something SOOOOOO bad to these two cunts on Twitter eh..	1
RT @gullymackNC: Im just ready to get engaged so I can meet the new wave of ain't shit bitches outchea. http://t.co/Upie2WpJ0b	1
Jon Jones just lost all my respect, turned down a fight like a bitch, hope he loses his next fight now, @JonnyBones	1
If you a bad bitch, put ya hands up high	1
"@kmdk83 @BeautifulMined
I hopes dis ain't cause he colored cause I knows he be actin all nigga like"	1
RT @_visionaryJ: Sellin' my soul for material wishes , fast cars &amp; bitches	1
@kenzieblake2015 duh! You're my main bitch :)	1
RT @Sexualgif: if you pass up the chance with a hot faithful girl cause the single life with hoes is on your mind you are just plain dumb m&#8230;	1
"RT @Salaayah: ""I let ma chain hang low...""
""Two chains...""
""Gold all in ma chain...""
""I keep a chain ana hoe...""
""Niggas staring at ma chai&#8230;"	1
@DatBoyRayT because if you support lesbians you have to support faggots there's no difference.	1
&#8220;@Southern_Giant: &#8220;@KingShelton_: Dumb bitch award goes too .... http://t.co/IubL31QN6Y&#8221; &#128557;&#8221; that's all you Uncle Sam !!!	1
iMessage so trash	0
&#128347; is the most important thing. All this temporary bullshit and lies is fa the birds. Kill that !	1
RT @___iv: &#8220;@CamoQuay: Bro even with uno webo I still get more pussy than you &#128586;&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;	1
Niggas talk more then bitches these days	1
Hoes be prayin niccas dnt kno dat background	1
"""He a bitch for hitting that hoe"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"	1
RT @chelseypaige42: I peep everything. And just know I'll slap a bitch with a smile on my face.	1
@slings_x_arrows bitches are gonna make it rain on me	1
I got the streetz ina head lock...i got yo bitch ina leg lock!	1
This brownies bro	0
RT @HG_Shit: @1BookieG I just fucked yo bitch bruh.. I tried not to tho	1
Switcheroo on yo main bitch me and my nigga hell naw we don't date hoes	1
Fuck them kids bitch	1
Who the fuck is this bitch with this cheap ass clown nose on my screen? Your tired ass commercial. I would never book u for a party	1
RT @sadiiex_: @Vnxthny I am taking you serious.... Kik me back nigger	1
Sexy ass yellow bone	1
I'm a bitch nigga? :( that hurts my feelings.... And I'm like so serious.	1
RT @Milesss_: If u say #blessed u r hashtag lying and r probably unhappy w/ ur life fake bitches lolz&#128514;	1
This my dog telling me he is done playing frisbee for now.. lazy mutt http://t.co/l4AocjczsH	0
"RT @maccabeez: ""youre becoming a real bitch on this car ride."" - john on me not caring whether or not fountains of Wayne makes money on tour"	1
Now you're drinking till you're unconscious. Feel me when you get a fine bitch.	1
Iont got no type NAW bad bitches is the only thing that I like	1
RT @AIanHangover: No girl sucks dick but somehow all dudes get head. Dudes only fuck bad bitches yet all these ugly girls getting pregnant.&#8230;	1
Let a bitch be a bitch n a hoe be a hoe!	1
"RT @jogonzalez_23: &#8220;@shinglewarf: #single http://t.co/zLzg6sjBbh&#8221;

NOOO ""my nuts bitch"" &#128514;&#128553;&#128553;&#128553;&#128553;&#128553;"	1
RT @yofwm: &#8220;@BrianLovesAss_: Damn babe &#128557; sike forever fucking with basic bitches &#128514;&#8221; &#128514;&#128514;	1
@JennyReyes42 @iamadamg_ awwe i love you too jenny! Your so damn perf &amp; NOT ugly. Seriously dis bitch must be blind!	1
RT @Doped_: same bitch talking abt you will be the only bitch in your face, but &#128056;&#9749;&#65039;.	1
This bitch in here putting long lashes on like a 3abde	1
"""@LifeAsBros: Charlie Sheen is too real http://t.co/gGGdK3kOV7"" major fucking respect for Charlie Sheen."	1
RT @UnusualFactPage: Shy people tend have great observational skills, making it easier to recognize the core of a problem then solving it.	0
' She drippen vanillaaaaa , she know I'm the pussy killaaaa &#1043291;&#1041196; .	1
Corey is trash	1
Come thru Keyshia you queen of THOTs bitch!!	1
Miami's run defense is Alex Smith trash.	0
My lil cousin be hating. Bitches always want the older nigga, not my fault nor did I fuck the bitch so chill..lol	1
